"particip,surveyyear,age,ethnicit,gender,targend,adjectiv,value"
"85,1996,19,White,Women,men,secretive,1"
"85,1996,19,White,Women,men,sophisticated,1"
"85,1996,19,White,Women,women,attractive,1"
"85,1996,19,White,Women,women,conservative,1"
"85,1996,19,White,Women,women,intelligent,1"
"85,1996,19,White,Women,women,loyal to family ties,1"
"85,1996,19,White,Women,women,materialistic,1"
"85,1996,19,White,Women,women,nationalistic,1"
"85,1996,19,White,Women,women,neat,1"
"85,1996,19,White,Women,women,quiet,1"
"85,1996,19,White,Women,women,reserved,1"
"85,1996,19,White,Women,women,scientifically-minded,1"
"85,1996,19,White,Women,women,shy,1"
"86,1996,18,White,Women,men,ambitious,1"
"86,1996,18,White,Women,men,arrogant,1"
"86,1996,18,White,Women,men,conservative,1"
"86,1996,18,White,Women,men,conventional,1"
"86,1996,18,White,Women,men,courteous,1"
"86,1996,18,White,Women,men,efficient,1"
"86,1996,18,White,Women,men,industrious,1"
"86,1996,18,White,Women,men,loyal to family ties,1"
"86,1996,18,White,Women,men,methodical,1"
"86,1996,18,White,Women,men,neat,1"
"86,1996,18,White,Women,men,practical,1"
"86,1996,18,White,Women,men,quiet,1"
"86,1996,18,White,Women,men,religious,1"
"86,1996,18,White,Women,men,reserved,1"
"86,1996,18,White,Women,men,scientifically-minded,1"
"86,1996,18,White,Women,men,shrewd,1"
"86,1996,18,White,Women,men,shy,1"
"86,1996,18,White,Women,men,sophisticated,1"
"86,1996,18,White,Women,men,suspicious,1"
"86,1996,18,White,Women,men,traditional,1"
"86,1996,18,White,Women,women,attractive,1"
"86,1996,18,White,Women,women,conventional,1"
"86,1996,18,White,Women,women,courteous,1"
"86,1996,18,White,Women,women,dependent,1"
"86,1996,18,White,Women,women,effeminate,1"
"86,1996,18,White,Women,women,efficient,1"
"86,1996,18,White,Women,women,exotic,1"
"86,1996,18,White,Women,women,faithful,1"
"86,1996,18,White,Women,women,industrious,1"
"86,1996,18,White,Women,women,inhibited,1"
"86,1996,18,White,Women,women,intelligent,1"
"86,1996,18,White,Women,women,loyal to family ties,1"
"86,1996,18,White,Women,women,neat,1"
"86,1996,18,White,Women,women,nurturant,1"
"86,1996,18,White,Women,women,passionate,1"
"86,1996,18,White,Women,women,persistent,1"
"86,1996,18,White,Women,women,practical,1"
"86,1996,18,White,Women,women,quiet,1"
"86,1996,18,White,Women,women,reserved,1"
"86,1996,18,White,Women,women,secretive,1"
"86,1996,18,White,Women,women,sensitive,1"
"86,1996,18,White,Women,women,shy,1"
"86,1996,18,White,Women,women,traditional,1"
"86,1996,18,White,Women,women,unaggressive,1"
"87,1996,20,International,Men,men,efficient,1"
"87,1996,20,International,Men,men,honest,1"
"87,1996,20,International,Men,men,intelligent,1"
"87,1996,20,International,Men,men,loyal to family ties,1"
"87,1996,20,International,Men,men,nationalistic,1"
"87,1996,20,International,Men,men,neat,1"
"87,1996,20,International,Men,men,persistent,1"
"87,1996,20,International,Men,men,practical,1"
"87,1996,20,International,Men,men,quiet,1"
"87,1996,20,International,Men,men,scientifically-minded,1"
"87,1996,20,International,Men,women,courteous,1"
"87,1996,20,International,Men,women,honest,1"
"87,1996,20,International,Men,women,intelligent,1"
"87,1996,20,International,Men,women,loyal to family ties,1"
"87,1996,20,International,Men,women,shy,1"
"87,1996,20,International,Men,women,unaggressive,1"
"90,1996,20,White,Women,men,artistic,1"
"90,1996,20,White,Women,men,conservative,1"
"90,1996,20,White,Women,men,courteous,1"
"90,1996,20,White,Women,men,dependent,1"
"90,1996,20,White,Women,men,evasive,1"
"90,1996,20,White,Women,men,faithful,1"
"90,1996,20,White,Women,men,generous,1"
"90,1996,20,White,Women,men,happy-go-lucky,1"
"90,1996,20,White,Women,men,honest,1"
"90,1996,20,White,Women,men,humorless,1"
"90,1996,20,White,Women,men,intelligent,1"
"90,1996,20,White,Women,men,loyal to family ties,1"
"90,1996,20,White,Women,men,neat,1"
"90,1996,20,White,Women,men,passionate,1"
"90,1996,20,White,Women,men,persistent,1"
"90,1996,20,White,Women,men,practical,1"
"90,1996,20,White,Women,men,progressive,1"
"90,1996,20,White,Women,men,quiet,1"
"90,1996,20,White,Women,men,reserved,1"
"90,1996,20,White,Women,men,scientifically-minded,1"
"90,1996,20,White,Women,men,secretive,1"
"90,1996,20,White,Women,men,sensitive,1"
"90,1996,20,White,Women,men,shy,1"
"90,1996,20,White,Women,men,sophisticated,1"
"90,1996,20,White,Women,men,traditional,1"
"90,1996,20,White,Women,men,unaggressive,1"
"90,1996,20,White,Women,women,artistic,1"
"90,1996,20,White,Women,women,conservative,1"
"90,1996,20,White,Women,women,courteous,1"
"90,1996,20,White,Women,women,dependent,1"
"90,1996,20,White,Women,women,evasive,1"
"90,1996,20,White,Women,women,faithful,1"
"90,1996,20,White,Women,women,generous,1"
"90,1996,20,White,Women,women,happy-go-lucky,1"
"90,1996,20,White,Women,women,honest,1"
"90,1996,20,White,Women,women,humorless,1"
"90,1996,20,White,Women,women,intelligent,1"
"90,1996,20,White,Women,women,loyal to family ties,1"
"90,1996,20,White,Women,women,neat,1"
"90,1996,20,White,Women,women,passionate,1"
"90,1996,20,White,Women,women,persistent,1"
"90,1996,20,White,Women,women,practical,1"
"90,1996,20,White,Women,women,progressive,1"
"90,1996,20,White,Women,women,quiet,1"
"90,1996,20,White,Women,women,reserved,1"
"90,1996,20,White,Women,women,scientifically-minded,1"
"90,1996,20,White,Women,women,secretive,1"
"90,1996,20,White,Women,women,sensitive,1"
"90,1996,20,White,Women,women,shy,1"
"90,1996,20,White,Women,women,sophisticated,1"
"90,1996,20,White,Women,women,traditional,1"
"90,1996,20,White,Women,women,unaggressive,1"
"92,1996,20,Black,Men,men,ambitious,1"
"92,1996,20,Black,Men,men,industrious,1"
"92,1996,20,Black,Men,men,intelligent,1"
"92,1996,20,Black,Men,men,loyal to family ties,1"
"92,1996,20,Black,Men,men,materialistic,1"
"92,1996,20,Black,Men,men,nationalistic,1"
"92,1996,20,Black,Men,men,persistent,1"
"92,1996,20,Black,Men,men,quiet,1"
"92,1996,20,Black,Men,men,scientifically-minded,1"
"92,1996,20,Black,Men,men,secretive,1"
"92,1996,20,Black,Men,men,sophisticated,1"
"92,1996,20,Black,Men,women,happy-go-lucky,1"
"92,1996,20,Black,Men,women,intelligent,1"
"92,1996,20,Black,Men,women,loyal to family ties,1"
"92,1996,20,Black,Men,women,materialistic,1"
"92,1996,20,Black,Men,women,nationalistic,1"
"92,1996,20,Black,Men,women,scientifically-minded,1"
"92,1996,20,Black,Men,women,secretive,1"
"92,1996,20,Black,Men,women,suspicious,1"
"92,1996,20,Black,Men,women,unaggressive,1"
"93,1996,20,White,Women,men,ambitious,1"
"93,1996,20,White,Women,men,industrious,1"
"93,1996,20,White,Women,men,intelligent,1"
"93,1996,20,White,Women,men,quiet,1"
"93,1996,20,White,Women,men,reserved,1"
"93,1996,20,White,Women,men,scientifically-minded,1"
"93,1996,20,White,Women,men,shy,1"
"93,1996,20,White,Women,women,effeminate,1"
"93,1996,20,White,Women,women,exotic,1"
"93,1996,20,White,Women,women,materialistic,1"
"93,1996,20,White,Women,women,quiet,1"
"93,1996,20,White,Women,women,shy,1"
"99,1996,18,White,Women,men,ambitious,1"
"99,1996,18,White,Women,men,conventional,1"
"99,1996,18,White,Women,men,efficient,1"
"99,1996,18,White,Women,men,happy-go-lucky,1"
"99,1996,18,White,Women,men,honest,1"
"99,1996,18,White,Women,men,individualistic,1"
"99,1996,18,White,Women,men,industrious,1"
"99,1996,18,White,Women,men,intelligent,1"
"99,1996,18,White,Women,men,loyal to family ties,1"
"99,1996,18,White,Women,men,materialistic,1"
"99,1996,18,White,Women,men,methodical,1"
"99,1996,18,White,Women,men,nationalistic,1"
"99,1996,18,White,Women,men,neat,1"
"99,1996,18,White,Women,men,practical,1"
"99,1996,18,White,Women,men,quiet,1"
"99,1996,18,White,Women,men,reserved,1"
"99,1996,18,White,Women,men,rude,1"
"99,1996,18,White,Women,men,scientifically-minded,1"
"99,1996,18,White,Women,men,secretive,1"
"99,1996,18,White,Women,men,shrewd,1"
"99,1996,18,White,Women,men,straightforward,1"
"99,1996,18,White,Women,women,artistic,1"
"99,1996,18,White,Women,women,conservative,1"
"99,1996,18,White,Women,women,courteous,1"
"99,1996,18,White,Women,women,efficient,1"
"99,1996,18,White,Women,women,happy-go-lucky,1"
"99,1996,18,White,Women,women,honest,1"
"99,1996,18,White,Women,women,impulsive,1"
"99,1996,18,White,Women,women,industrious,1"
"99,1996,18,White,Women,women,intelligent,1"
"99,1996,18,White,Women,women,loyal to family ties,1"
"99,1996,18,White,Women,women,materialistic,1"
"99,1996,18,White,Women,women,nationalistic,1"
"99,1996,18,White,Women,women,neat,1"
"99,1996,18,White,Women,women,persistent,1"
"99,1996,18,White,Women,women,practical,1"
"99,1996,18,White,Women,women,promiscuous,1"
"99,1996,18,White,Women,women,quiet,1"
"99,1996,18,White,Women,women,reserved,1"
"99,1996,18,White,Women,women,scientifically-minded,1"
"99,1996,18,White,Women,women,shrewd,1"
"99,1996,18,White,Women,women,straightforward,1"
"99,1996,18,White,Women,women,unaggressive,1"
"201,1996,19,Multiracial,Women,men,ambitious,1"
"201,1996,19,Multiracial,Women,men,arrogant,1"
"201,1996,19,Multiracial,Women,men,asexual,1"
"201,1996,19,Multiracial,Women,men,conceited,1"
"201,1996,19,Multiracial,Women,men,conventional,1"
"201,1996,19,Multiracial,Women,men,deceitful,1"
"201,1996,19,Multiracial,Women,men,efficient,1"
"201,1996,19,Multiracial,Women,men,humorless,1"
"201,1996,19,Multiracial,Women,men,individualistic,1"
"201,1996,19,Multiracial,Women,men,industrious,1"
"201,1996,19,Multiracial,Women,men,intelligent,1"
"201,1996,19,Multiracial,Women,men,materialistic,1"
"201,1996,19,Multiracial,Women,men,methodical,1"
"201,1996,19,Multiracial,Women,men,nationalistic,1"
"201,1996,19,Multiracial,Women,men,neat,1"
"201,1996,19,Multiracial,Women,men,progressive,1"
"201,1996,19,Multiracial,Women,men,quick-tempered,1"
"201,1996,19,Multiracial,Women,men,scientifically-minded,1"
"201,1996,19,Multiracial,Women,men,shrewd,1"
"201,1996,19,Multiracial,Women,men,shy,1"
"201,1996,19,Multiracial,Women,men,straightforward,1"
"201,1996,19,Multiracial,Women,men,tradition-loving,1"
"201,1996,19,Multiracial,Women,men,unaggressive,1"
"201,1996,19,Multiracial,Women,women,attractive,1"
"201,1996,19,Multiracial,Women,women,conservative,1"
"201,1996,19,Multiracial,Women,women,conventional,1"
"201,1996,19,Multiracial,Women,women,dependent,1"
"201,1996,19,Multiracial,Women,women,efficient,1"
"201,1996,19,Multiracial,Women,women,faithful,1"
"201,1996,19,Multiracial,Women,women,happy-go lucky,1"
"201,1996,19,Multiracial,Women,women,honest,1"
"201,1996,19,Multiracial,Women,women,intelligent,1"
"201,1996,19,Multiracial,Women,women,loyal to family ties,1"
"201,1996,19,Multiracial,Women,women,meditative,1"
"201,1996,19,Multiracial,Women,women,neat,1"
"201,1996,19,Multiracial,Women,women,persistent,1"
"201,1996,19,Multiracial,Women,women,progressive,1"
"201,1996,19,Multiracial,Women,women,quiet,1"
"201,1996,19,Multiracial,Women,women,religious,1"
"201,1996,19,Multiracial,Women,women,reserved,1"
"201,1996,19,Multiracial,Women,women,scientifically minded,1"
"201,1996,19,Multiracial,Women,women,secretive,1"
"201,1996,19,Multiracial,Women,women,sensitive,1"
"201,1996,19,Multiracial,Women,women,shrewd,1"
"201,1996,19,Multiracial,Women,women,shy,1"
"201,1996,19,Multiracial,Women,women,traditional,1"
"201,1996,19,Multiracial,Women,women,witty,1"
"202,1996,18,White,Men,men,conservative,1"
"202,1996,18,White,Men,men,cowardly,1"
"202,1996,18,White,Men,men,dependent,1"
"202,1996,18,White,Men,men,efficient,1"
"202,1996,18,White,Men,men,humorless,1"
"202,1996,18,White,Men,men,industrious,1"
"202,1996,18,White,Men,men,intelligent,1"
"202,1996,18,White,Men,men,methodical,1"
"202,1996,18,White,Men,men,practical,1"
"202,1996,18,White,Men,men,quick-tempered,1"
"202,1996,18,White,Men,men,scientifically-minded,1"
"202,1996,18,White,Men,men,secretive,1"
"202,1996,18,White,Men,women,individualistic,1"
"202,1996,18,White,Men,women,intelligent,1"
"202,1996,18,White,Men,women,loyal to family ties,1"
"202,1996,18,White,Men,women,quiet,1"
"202,1996,18,White,Men,women,scientifically-minded,1"
"202,1996,18,White,Men,women,secretive,1"
"202,1996,18,White,Men,women,sensitive,1"
"202,1996,18,White,Men,women,sophisticated,1"
"202,1996,18,White,Men,women,straightforward,1"
"202,1996,18,White,Men,women,unaggressive,1"
"203,1996,19,Asian,Women,men,conventional,1"
"203,1996,19,Asian,Women,men,industrious,1"
"203,1996,19,Asian,Women,men,inhibited,1"
"203,1996,19,Asian,Women,men,intelligent,1"
"203,1996,19,Asian,Women,men,loyal to family ties,1"
"203,1996,19,Asian,Women,men,methodical,1"
"203,1996,19,Asian,Women,men,nationalistic,1"
"203,1996,19,Asian,Women,men,practical,1"
"203,1996,19,Asian,Women,men,quiet,1"
"203,1996,19,Asian,Women,men,reserved,1"
"203,1996,19,Asian,Women,men,scientifically-minded,1"
"203,1996,19,Asian,Women,men,shy,1"
"203,1996,19,Asian,Women,women,ambitious,1"
"203,1996,19,Asian,Women,women,conventional,1"
"203,1996,19,Asian,Women,women,effeminate,1"
"203,1996,19,Asian,Women,women,exotic,1"
"203,1996,19,Asian,Women,women,inhibited,1"
"203,1996,19,Asian,Women,women,intelligent,1"
"203,1996,19,Asian,Women,women,loyal to family ties,1"
"203,1996,19,Asian,Women,women,methodical,1"
"203,1996,19,Asian,Women,women,nationalistic,1"
"203,1996,19,Asian,Women,women,practical,1"
"203,1996,19,Asian,Women,women,scientifically-minded,1"
"203,1996,19,Asian,Women,women,sophisticated,1"
"203,1996,19,Asian,Women,women,unaggressive,1"
"206,1996,19,White,Men,men,ambitious,1"
"206,1996,19,White,Men,men,conceited,1"
"206,1996,19,White,Men,men,conservative,1"
"206,1996,19,White,Men,men,conventional,1"
"206,1996,19,White,Men,men,courteous,1"
"206,1996,19,White,Men,men,deceitful,1"
"206,1996,19,White,Men,men,dependent,1"
"206,1996,19,White,Men,men,efficient,1"
"206,1996,19,White,Men,men,evasive,1"
"206,1996,19,White,Men,men,humorless,1"
"206,1996,19,White,Men,men,industrious,1"
"206,1996,19,White,Men,men,loyal to family ties,1"
"206,1996,19,White,Men,men,materialistic,1"
"206,1996,19,White,Men,men,methodical,1"
"206,1996,19,White,Men,men,neat,1"
"206,1996,19,White,Men,men,persistent,1"
"206,1996,19,White,Men,men,practical,1"
"206,1996,19,White,Men,men,progressive,1"
"206,1996,19,White,Men,men,quiet,1"
"206,1996,19,White,Men,men,reserved,1"
"206,1996,19,White,Men,men,scientifically-minded,1"
"206,1996,19,White,Men,men,shrewd,1"
"206,1996,19,White,Men,men,shy,1"
"206,1996,19,White,Men,men,straightforward,1"
"206,1996,19,White,Men,men,traditional,1"
"206,1996,19,White,Men,men,unaggressive,1"
"207,1996,22,White,Men,men,ambitious,1"
"207,1996,22,White,Men,men,artistic,1"
"207,1996,22,White,Men,men,athletic,1"
"207,1996,22,White,Men,men,attractive,1"
"207,1996,22,White,Men,men,courteous,1"
"207,1996,22,White,Men,men,dependent,1"
"207,1996,22,White,Men,men,efficient,1"
"207,1996,22,White,Men,men,faithful,1"
"207,1996,22,White,Men,men,generous,1"
"207,1996,22,White,Men,men,honest,1"
"207,1996,22,White,Men,men,individualistic,1"
"207,1996,22,White,Men,men,intelligent,1"
"207,1996,22,White,Men,men,loyal to family ties,1"
"207,1996,22,White,Men,men,meditative,1"
"207,1996,22,White,Men,men,nationalistic,1"
"207,1996,22,White,Men,men,neat,1"
"207,1996,22,White,Men,men,nurturant,1"
"207,1996,22,White,Men,men,quiet,1"
"207,1996,22,White,Men,men,religious,1"
"207,1996,22,White,Men,men,reserved,1"
"207,1996,22,White,Men,men,scientifically-minded,1"
"207,1996,22,White,Men,men,sensitive,1"
"207,1996,22,White,Men,men,shy,1"
"207,1996,22,White,Men,men,sophisticated,1"
"207,1996,22,White,Men,men,traditional,1"
"207,1996,22,White,Men,men,unaggressive,1"
"207,1996,22,White,Men,women,ambitious,1"
"207,1996,22,White,Men,women,artistic,1"
"207,1996,22,White,Men,women,athletic,1"
"207,1996,22,White,Men,women,attractive,1"
"207,1996,22,White,Men,women,conservative,1"
"207,1996,22,White,Men,women,courteous,1"
"207,1996,22,White,Men,women,dependent,1"
"207,1996,22,White,Men,women,efficient,1"
"207,1996,22,White,Men,women,generous,1"
"207,1996,22,White,Men,women,happy-go-lucky,1"
"207,1996,22,White,Men,women,impulsive,1"
"207,1996,22,White,Men,women,individualistic,1"
"207,1996,22,White,Men,women,intelligent,1"
"207,1996,22,White,Men,women,loyal to family ties,1"
"207,1996,22,White,Men,women,materialistic,1"
"207,1996,22,White,Men,women,nationalistic,1"
"207,1996,22,White,Men,women,neat,1"
"207,1996,22,White,Men,women,nurturant,1"
"207,1996,22,White,Men,women,practical,1"
"207,1996,22,White,Men,women,progressive,1"
"207,1996,22,White,Men,women,scientifically-minded,1"
"207,1996,22,White,Men,women,sensitive,1"
"207,1996,22,White,Men,women,sophisticated,1"
"207,1996,22,White,Men,women,straightforward,1"
"207,1996,22,White,Men,women,traditional,1"
"207,1996,22,White,Men,women,unaggressive,1"
"207,1996,22,White,Men,women,witty,1"
"208,1996,19,White,Women,men,ambitious,1"
"208,1996,19,White,Women,men,conceited,1"
"208,1996,19,White,Women,men,conservative,1"
"208,1996,19,White,Women,men,dependent,1"
"208,1996,19,White,Women,men,efficient,1"
"208,1996,19,White,Women,men,faithful,1"
"208,1996,19,White,Women,men,generous,1"
"208,1996,19,White,Women,men,individualistic,1"
"208,1996,19,White,Women,men,industrious,1"
"208,1996,19,White,Women,men,intelligent,1"
"208,1996,19,White,Women,men,loyal to family ties,1"
"208,1996,19,White,Women,men,methodical,1"
"208,1996,19,White,Women,men,neat,1"
"208,1996,19,White,Women,men,persistent,1"
"208,1996,19,White,Women,men,progressive,1"
"208,1996,19,White,Women,men,quiet,1"
"208,1996,19,White,Women,men,reserved,1"
"208,1996,19,White,Women,men,scientifically-minded,1"
"208,1996,19,White,Women,men,shy,1"
"208,1996,19,White,Women,men,sophisticated,1"
"208,1996,19,White,Women,men,straightforward,1"
"208,1996,19,White,Women,women,attractive,1"
"208,1996,19,White,Women,women,courteous,1"
"208,1996,19,White,Women,women,dependent,1"
"208,1996,19,White,Women,women,efficient,1"
"208,1996,19,White,Women,women,faithful,1"
"208,1996,19,White,Women,women,happy-go-lucky,1"
"208,1996,19,White,Women,women,honest,1"
"208,1996,19,White,Women,women,inhibited,1"
"208,1996,19,White,Women,women,intelligent,1"
"208,1996,19,White,Women,women,loyal to family ties,1"
"208,1996,19,White,Women,women,neat,1"
"208,1996,19,White,Women,women,quiet,1"
"208,1996,19,White,Women,women,reserved,1"
"208,1996,19,White,Women,women,scientifically-minded,1"
"208,1996,19,White,Women,women,shy,1"
"208,1996,19,White,Women,women,sophisticated,1"
"208,1996,19,White,Women,women,unaggressive,1"
"210,1996,18,White,Women,men,conservative,1"
"210,1996,18,White,Women,men,deceitful,1"
"210,1996,18,White,Women,men,efficient,1"
"210,1996,18,White,Women,men,faithful,1"
"210,1996,18,White,Women,men,generous,1"
"210,1996,18,White,Women,men,honest,1"
"210,1996,18,White,Women,men,humorless,1"
"210,1996,18,White,Women,men,industrious,1"
"210,1996,18,White,Women,men,inhibited,1"
"210,1996,18,White,Women,men,intelligent,1"
"210,1996,18,White,Women,men,loyal to family ties,1"
"210,1996,18,White,Women,men,materialistic,1"
"210,1996,18,White,Women,men,nationalistic,1"
"210,1996,18,White,Women,men,neat,1"
