particip,surveyyear,age,ethnicit,gender,grade,major,faoccup,maoccup,targend,adjectiv,categories1,categories2,rank,ranking,sit1,sit2,setting,mcodes,tcodes,ocodes,fcode
47,1996,1,3,2,4,1,33,13,women,effeminate,4,4,5,3,"men, around",public,2, , , , 
47,1996,1,3,2,4,1,33,13,women,happy-go-lucky,12,12,2, , , , , , , , 
47,1996,1,3,2,4,1,33,13,women,imitative,16,16,3,4,of each other,private, , , , , 
47,1996,1,3,2,4,1,33,13,women,loyal to family ties,7,7,19, , , , , , , , 
47,1996,1,3,2,4,1,33,13,women,materialistic,16,16,8,1,shopping malls,formal occassions,2, , , , 
47,1996,1,3,2,4,1,33,13,women,neat,16,16,16, , , , , , , , 
47,1996,1,3,2,4,1,33,13,women,sensitive,14,14,12, , , , , , , , 
47,1996,1,3,2,4,1,33,13,women,suggestible,5,5,4, , , , , , , , 
47,1996,1,3,2,4,1,33,13,women,unaggressive,5,5,11, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,ambitious,6,6,3, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,conservative,7,7,3, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,courteous,14,14,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,dependent,5,5,1, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,efficient,11,11,2,5,homework, ,1, , , , 
48,1996,2,4,1,4,3,11,0,men,faithful,7,7,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,industrious,6,6,3,3,music practice, ,1, , , , 
48,1996,2,4,1,4,3,11,0,men,intelligent,1,1,3,1,discussions in classroom,math,1, , , , 
48,1996,2,4,1,4,3,11,0,men,loyal to family ties,7,7,3,4,family set up, ,4, , , , 
48,1996,2,4,1,4,3,11,0,men,methodical,11,11,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,neat,16,16,3, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,practical,11,11,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,quiet,5,5,2,2,classroom,parties,1, , , , 
48,1996,2,4,1,4,3,11,0,men,religious,16,16,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,reserved,5,5,3, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,scientifically-minded,1,1,3, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,shy,5,5,1, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,traditional,7,7,3, , , , , , , , 
48,1996,2,4,1,4,3,11,0,men,unaggressive,5,5,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,ambitious,6,6,1, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,conservative,7,7,3, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,conventional,7,7,1, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,courteous,14,14,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,efficient,11,11,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,faithful,7,7,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,honest,10,10,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,intelligent,1,1,1,2, , , , , , , 
48,1996,2,4,1,4,3,11,0,women,loyal to family ties,7,7,2,1, , , , , , , 
48,1996,2,4,1,4,3,11,0,women,methodical,11,11,1, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,neat,16,16,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,nurturant,14,14,1,5, , , , , , , 
48,1996,2,4,1,4,3,11,0,women,practical,11,11,1, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,quiet,5,5,3, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,religious,16,16,2,4, , , , , , , 
48,1996,2,4,1,4,3,11,0,women,reserved,5,5,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,scientifically-minded,1,1,1, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,secretive,9,9,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,shy,5,5,2, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,sophisticated,8,8,1, , , , , , , , 
48,1996,2,4,1,4,3,11,0,women,traditional,7,7,3,3, , , , , , , 
48,1996,2,4,1,4,3,11,0,women,unaggressive,5,5,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,ambitious,6,6,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,arrogant,13,13,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,conservative,7,7,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,conventional,7,7,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,courteous,14,14,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,efficient,11,11,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,faithful,7,7,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,generous,14,14,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,honest,10,10,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,humorless,11,11,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,individualistic,8,8,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,industrious,6,6,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,inhibited,5,5,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,intelligent,1,1,3,1,work,lab,3, , , , 
49,1996,1,2,2,4,5,7,12,men,loyal to family ties,7,7,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,materialistic,16,16,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,meditative,16,16,1,5,Buddhist, ,5, , , , 
49,1996,1,2,2,4,5,7,12,men,methodical,11,11,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,nationalistic,16,16,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,neat,16,16,3,4,dorm, ,1, , , , 
49,1996,1,2,2,4,5,7,12,men,persistent,11,11,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,practical,11,11,2,2,home, ,4, , , , 
49,1996,1,2,2,4,5,7,12,men,progressive,8,8,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,quick-tempered,15,15,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,quiet,5,5,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,revengeful,15,15,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,scientifically-minded,1,1,3,3,cameras,math, , , , , 
49,1996,1,2,2,4,5,7,12,men,shy,5,5,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,straightforward,10,10,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,men,unaggressive,5,5,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,artistic,16,16,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,conventional,7,7,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,cowardly,5,5,2,4,afraid of heights, , , , , , 
49,1996,1,2,2,4,5,7,12,women,efficient,11,11,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,exotic,3,3,2,3,like natural things, , , , , , 
49,1996,1,2,2,4,5,7,12,women,faithful,7,7,3,2,relationships, ,2, , , , 
49,1996,1,2,2,4,5,7,12,women,happy-go-lucky,12,12,1,1,pleasant, ,7, , , , 
49,1996,1,2,2,4,5,7,12,women,honest,10,10,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,humorless,11,11,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,imitative,16,16,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,individualistic,8,8,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,inhibited,5,5,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,quiet,5,5,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,religious,16,16,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,reserved,5,5,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,rude,13,13,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,secretive,9,9,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,sensitive,14,14,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,sophisticated,8,8,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,straightforward,10,10,1,5,dull, , , , , , 
49,1996,1,2,2,4,5,7,12,women,superstitious,16,16,2, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,suspicious,9,9,1, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,traditional,7,7,3, , , , , , , , 
49,1996,1,2,2,4,5,7,12,women,unaggressive,5,5,2, , , , , , , , 
50,1996,1,3,1,4,1,33,34,men,ambitious,6,6,22, , , , , , , , 
50,1996,1,3,1,4,1,33,34,men,athletic,16,16,2,1,basketball court,on TV,6, , , , 
50,1996,1,3,1,4,1,33,34,men,attractive,3,3,1, , , , , , , , 
50,1996,1,3,1,4,1,33,34,men,attractive,3,3,2,3,good looking at parties,confident,2, , , , 
50,1996,1,3,1,4,1,33,34,men,impulsive,12,12,1, , , , , , , , 
50,1996,1,3,1,4,1,33,34,men,inhibited,5,5,10, , , , , , , , 
50,1996,1,3,1,4,1,33,34,men,intelligent,1,1,27, , , , , , , , 
50,1996,1,3,1,4,1,33,34,men,loyal to family ties,7,7,24, , , , , , , , 
50,1996,1,3,1,4,1,33,34,men,materialistic,16,16,11, , , , , , , , 
50,1996,1,3,1,4,1,33,34,men,passionate,3,3,3,2,about sports,about women,6, , , , 
50,1996,1,3,1,4,1,33,34,men,promiscuous,3,3,1,4,on radios,on TV, , , , , 
50,1996,1,3,1,4,1,33,34,men,rude,13,13,2, , , , , , , , 
50,1996,1,3,1,4,1,33,34,men,sophisticated,8,8,7,5,on videos,on TV,8, , , , 
50,1996,1,3,1,4,1,33,34,men,straightforward,10,10,5, , , , , , , , 
50,1996,1,3,1,4,1,33,34,men,traditional,7,7,25, , , , , , , , 
50,1996,1,3,1,4,1,33,34,women,athletic,16,16,1,4,basketball,other sports,6, , , , 
50,1996,1,3,1,4,1,33,34,women,individualistic,8,8,2, , , , , , , , 
50,1996,1,3,1,4,1,33,34,women,intelligent,1,1,20,1,school,awards given,1, , , , 
50,1996,1,3,1,4,1,33,34,women,loud,6,6,1,3,in public places,*,2, , , , 
50,1996,1,3,1,4,1,33,34,women,loyal to family ties,7,7,20, , , , , , , , 
50,1996,1,3,1,4,1,33,34,women,outspoken,6,6,1,2,about social issues,other things,2, , , , 
50,1996,1,3,1,4,1,33,34,women,persistent,11,11,3,5,fighters at restaurants,fighters at shopping,2, , , , 
50,1996,1,3,1,4,1,33,34,women,religious,16,16,4, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,ambitious,6,6,23,2,work,life,3, , , , 
57,1996,2,3,1,3,1,7,2,men,arrogant,13,13,1, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,conservative,7,7,18, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,conventional,7,7,9, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,efficient,11,11,23,3,work,home,3, , , , 
57,1996,2,3,1,3,1,7,2,men,evasive,9,9,3, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,humorless,11,11,13, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,individualistic,8,8,5, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,industrious,6,6,21, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,inhibited,5,5,11, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,intelligent,1,1,28, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,loyal to family ties,7,7,25, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,materialistic,16,16,12, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,methodical,11,11,14,4,work,cleaning home,3, , , , 
57,1996,2,3,1,3,1,7,2,men,neat,16,16,23, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,persistent,11,11,15, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,practical,11,11,12,5,work,buying,3, , , , 
57,1996,2,3,1,3,1,7,2,men,progressive,8,8,11, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,quiet,5,5,25,1,work,social settings,3, , , , 
57,1996,2,3,1,3,1,7,2,men,reserved,5,5,18, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,rude,13,13,3, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,scientifically-minded,1,1,32, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,shrewd,9,9,8, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,straightforward,10,10,6, , , , , , , , 
57,1996,2,3,1,3,1,7,2,men,traditional,7,7,26, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,ambitious,6,6,7,3,dress,cook, , , , , 
57,1996,2,3,1,3,1,7,2,women,conservative,7,7,10, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,courteous,14,14,13, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,dependent,5,5,11,1,on men,on family, , , , , 
57,1996,2,3,1,3,1,7,2,women,efficient,11,11,16, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,faithful,7,7,12, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,humorless,11,11,9, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,intelligent,1,1,21,5,math,running family,1, , , , 
57,1996,2,3,1,3,1,7,2,women,loyal to family ties,7,7,21, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,nationalistic,16,16,5, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,neat,16,16,17, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,persistent,11,11,4, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,practical,11,11,8, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,quiet,5,5,25, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,reserved,5,5,17, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,secretive,9,9,11, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,shy,5,5,21,4,meeting new people,date,2, , , , 
57,1996,2,3,1,3,1,7,2,women,straightforward,10,10,2, , , , , , , , 
57,1996,2,3,1,3,1,7,2,women,unaggressive,5,5,12,2,w/ men,athletics,2, , , , 
58,1996,1,3,1,4,1,99,33,men,ambitious,6,6,61, , , , , , , , 
58,1996,1,3,1,4,1,99,33,men,conservative,7,7,61,3,classroom, ,1, , , , 
58,1996,1,3,1,4,1,99,33,men,intelligent,1,1,89,1,classroom, ,1, , , , 
58,1996,1,3,1,4,1,99,33,men,methodical,11,11,42, , , , , , , , 
58,1996,1,3,1,4,1,99,33,men,persistent,11,11,42, , , , , , , , 
58,1996,1,3,1,4,1,99,33,men,quiet,5,5,77, , , , , , , , 
58,1996,1,3,1,4,1,99,33,men,reserved,5,5,62,4,party, ,2, , , , 
58,1996,1,3,1,4,1,99,33,men,scientifically minded,1,1,2,5,classroom, ,1, , , , 
58,1996,1,3,1,4,1,99,33,men,shy,5,5,45,2,date, ,2, , , , 
58,1996,1,3,1,4,1,99,33,women,ambitious,6,6,13, , , , , , , , 
58,1996,1,3,1,4,1,99,33,women,courteous,14,14,39,3,actions around strangers,*,2, , , , 
58,1996,1,3,1,4,1,99,33,women,exotic,3,3,27, , , , , , , , 
58,1996,1,3,1,4,1,99,33,women,faithful,7,7,38,4,conversations with parents,*,2, , , , 
58,1996,1,3,1,4,1,99,33,women,honest,10,10,23, , , , , , , , 
58,1996,1,3,1,4,1,99,33,women,intelligent,1,1,76,1,classroom,*,1, , , , 
58,1996,1,3,1,4,1,99,33,women,materialistic,16,16,26,2,date,*,2, , , , 
58,1996,1,3,1,4,1,99,33,women,persistent,11,11,14, , , , , , , , 
58,1996,1,3,1,4,1,99,33,women,quiet,5,5,78, , , , , , , , 
58,1996,1,3,1,4,1,99,33,women,scientifically-minded,1,1,49, , , , , , , , 
58,1996,1,3,1,4,1,99,33,women,sophisticated,8,8,27,5,everywhere,style of dress,7, , , , 
59,1996,3,5,1,3,1,99,22,men,attractive,3,3,1,4,blind date,class,2, , , , 
59,1996,3,5,1,3,1,99,22,men,courteous,14,14,1, , , , , , , , 
59,1996,3,5,1,3,1,99,22,men,honest,10,10,1,3,class,friends,1, , , , 
59,1996,3,5,1,3,1,99,22,men,loyal to family ties,7,7,2,1,friends,class,2, , , , 
59,1996,3,5,1,3,1,99,22,men,passionate,3,3,1,2,clubs,friends,2, , , , 
59,1996,3,5,1,3,1,99,22,men,sophisticated,8,8,1,5,friends,blind date,2, , , , 
59,1996,3,5,1,3,1,99,22,men,straightforward,10,10,1, , , , , , , , 
59,1996,3,5,1,3,1,99,22,men,traditional,7,7,2, , , , , , , , 
59,1996,3,5,1,3,1,99,22,women,courteous,14,14,2, , , , , , , , 
59,1996,3,5,1,3,1,99,22,women,honest,10,10,1, , , , , , , , 
59,1996,3,5,1,3,1,99,22,women,individualistic,8,8,1,3,friends,class,2, , , , 
59,1996,3,5,1,3,1,99,22,women,loyal to family ties,7,7,1,5,friends,class,2, , , , 
59,1996,3,5,1,3,1,99,22,women,passionate,3,3,1,1,friends,clubs,2, , , , 
59,1996,3,5,1,3,1,99,22,women,sophisticated,8,8,1,2,friends,class,2, , , , 
59,1996,3,5,1,3,1,99,22,women,witty,1,1,1,4,class,Friends,1, , , , 
60,1996,2,3,1,3,3,39,31,men,ambitious,6,6,24, , , , , , , , 
60,1996,2,3,1,3,3,39,31,men,artistic,16,16,4, , , , , , , , 
60,1996,2,3,1,3,3,39,31,men,conservative,7,7,19,5,*, , , , , , 
60,1996,2,3,1,3,3,39,31,men,efficent,11,11,2, , , , , , , , 
60,1996,2,3,1,3,3,39,31,men,faithful,7,7,7, , , , , , , , 
60,1996,2,3,1,3,3,39,31,men,individualistic,8,8,6, , , , , , , , 
60,1996,2,3,1,3,3,39,31,men,intelligent,1,1,29,1,classroom,*,1, , , , 
60,1996,2,3,1,3,3,39,31,men,loyal to family ties,7,7,26,2,holidays,traditions,4, , , , 
60,1996,2,3,1,3,3,39,31,men,persistent,11,11,16, , , , , , , , 
60,1996,2,3,1,3,3,39,31,men,quiet,5,5,26, , , , , , , , 
60,1996,2,3,1,3,3,39,31,men,religious,16,16,5, , , , , , , , 
60,1996,2,3,1,3,3,39,31,men,scientifically-minded,1,1,33,3,classroom,*,1, , , , 
60,1996,2,3,1,3,3,39,31,men,sensitive,14,14,6, , , , , , , , 
60,1996,2,3,1,3,3,39,31,men,shy,5,5,15,4,date,group discussion,2, , , , 
60,1996,2,3,1,3,3,39,31,women,ambitious,6,6,8,3,*, , , , , , 
60,1996,2,3,1,3,3,39,31,women,conservative,7,7,11, , , , , , , , 
60,1996,2,3,1,3,3,39,31,women,efficent,11,11,2, , , , , , , , 
60,1996,2,3,1,3,3,39,31,women,faithful,7,7,13, , , , , , , , 
60,1996,2,3,1,3,3,39,31,women,honest,10,10,5, , , , , , , , 
60,1996,2,3,1,3,3,39,31,women,individualistic,8,8,3, , , , , , , , 
60,1996,2,3,1,3,3,39,31,women,intelligent,1,1,22,1,exams, ,1, , , , 
60,1996,2,3,1,3,3,39,31,women,loyal to family ties,7,7,22,4,traditions,holidays, , , , , 
60,1996,2,3,1,3,3,39,31,women,nationalistic,16,16,6, , , , , , , , 
60,1996,2,3,1,3,3,39,31,women,practical,11,11,9, , , , , , , , 
60,1996,2,3,1,3,3,39,31,women,quiet,5,5,26,5,*, , , , , , 
60,1996,2,3,1,3,3,39,31,women,scientifically-minded,1,1,15, , , , , , , , 
60,1996,2,3,1,3,3,39,31,women,sensitive,14,14,13, , , , , , , , 
60,1996,2,3,1,3,3,39,31,women,shy,5,5,22,2,date,classroom,2, , , , 
60,1996,2,3,1,3,3,39,31,women,traditional,7,7,20, , , , , , , , 
60,1996,2,3,1,3,3,39,31,women,witty,1,1,3, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,asexual,4,4,10, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,conservative,7,7,62, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,conventional,7,7,34, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,honest,10,10,25, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,humorless,11,11,40, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,individualistic,8,8,19,5,at a park,in a store,2, , , , 
61,1996,1,3,2,4,2,99,99,men,industrious,6,6,60,4,tecnology,job place, , , , , 
61,1996,1,3,2,4,2,99,99,men,inhibited,5,5,21, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,intelligent,1,1,90,2,in group projects,class situations,1, , , , 
61,1996,1,3,2,4,2,99,99,men,nationalistic,16,16,37, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,neat,16,16,66, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,practical,11,11,38, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,practical,11,11,39,3,building things,designing computers and buildings,3, , , , 
61,1996,1,3,2,4,2,99,99,men,quiet,5,5,78,1,in large groups,upon first meetings,2, , , , 
61,1996,1,3,2,4,2,99,99,men,reserved,5,5,63, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,scientifically minded,1,1,1, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,sensitive,14,14,18, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,shrewd,9,9,29, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,shy,5,5,46, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,straightforward,10,10,23, , , , , , , , 
61,1996,1,3,2,4,2,99,99,men,unaggressive,5,5,35, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,attractive,3,3,33, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,exotic,3,3,28,1,dance clubs,dress up occasions, , , , , 
61,1996,1,3,2,4,2,99,99,women,honest,10,10,24, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,industrious,6,6,20, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,intelligent,1,1,77,3,homework,speech,1, , , , 
61,1996,1,3,2,4,2,99,99,women,loyal to family ties,7,7,66, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,neat,16,16,56,4,room and home,clothing,4, , , , 
61,1996,1,3,2,4,2,99,99,women,passionate,3,3,10, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,practical,11,11,29, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,quiet,5,5,83, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,scientifically-minded,1,1,50, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,secretive,9,9,35,5,keeps prblems or concerns inside,*, , , , , 
61,1996,1,3,2,4,2,99,99,women,shrewd,9,9,7, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,shy,5,5,70,2,in group works,"1 on 1, like at dinner",1, , , , 
61,1996,1,3,2,4,2,99,99,women,sophisticated,8,8,28, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,suspicious,9,9,5, , , , , , , , 
61,1996,1,3,2,4,2,99,99,women,unaggressive,5,5,42, , , , , , , , 
62,1996,1,3,1,4,1,89,3,men,honest,10,10,10, , , , , , , , 
62,1996,1,3,1,4,1,89,3,men,inhibited,5,5,12, , , , , , , , 
62,1996,1,3,1,4,1,89,3,men,intelligent,1,1,30,1,good grades,perfectionist,1, , , , 
62,1996,1,3,1,4,1,89,3,men,loyal to family ties,7,7,27,3,take care of family,uphold tradition,4, , , , 
62,1996,1,3,1,4,1,89,3,men,methodical,11,11,15, , , , , , , , 
62,1996,1,3,1,4,1,89,3,men,quiet,5,5,27,4,groups in school,class discussion,1, , , , 
62,1996,1,3,1,4,1,89,3,men,reserved,5,5,19,5,won't speak up for beliefs,won't introduce self to others., , , , , 
62,1996,1,3,1,4,1,89,3,men,scientifically-minded,1,1,34,2,major in school,favorite classes,1, , , , 
62,1996,1,3,1,4,1,89,3,men,secretive,9,9,12, , , , , , , , 
62,1996,1,3,1,4,1,89,3,men,shy,5,5,16, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,conventional,7,7,10, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,courteous,14,14,14, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,honest,10,10,6, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,industrious,6,6,9,4,school,invests time in everything,1, , , , 
62,1996,1,3,1,4,1,89,3,women,inhibited,5,5,9, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,intelligent,1,1,23,1,does well in school,reads a lot,1, , , , 
62,1996,1,3,1,4,1,89,3,women,loyal to family ties,7,7,23, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,methodical,11,11,5, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,nationalistic,16,16,7, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,neat,16,16,18,5,dresses well,neat writing, , , , , 
62,1996,1,3,1,4,1,89,3,women,practical,11,11,10, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,quiet,5,5,27, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,reserved,5,5,18, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,scientifically-minded,1,1,16, , , , , , , , 
62,1996,1,3,1,4,1,89,3,women,shy,5,5,23,2,meeting new people,in class,2, , , , 
62,1996,1,3,1,4,1,89,3,women,traditional,7,7,21,3,cultural traditions, ,2, , , , 
62,1996,1,3,1,4,1,89,3,women,unaggressive,5,5,13, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,ambitious,6,6,25,4,workplace,college,3, , , , 
64,1996,5,3,1,1,3,28,34,men,conservative,7,7,20, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,conventional,7,7,10, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,deceitful,9,9,1, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,industrious,6,6,22, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,intelligent,1,1,31,1,classes,workplace,1, , , , 
64,1996,5,3,1,1,3,28,34,men,loyal to family ties,7,7,28, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,materialistic,16,16,13, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,nationalistic,16,16,11, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,neat,16,16,24, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,religious,16,16,6, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,reserved,5,5,20, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,scientifically-minded,1,1,35,3,college,workplace,1, , , , 
64,1996,5,3,1,1,3,28,34,men,secretive,9,9,13,2,workplace,home,3, , , , 
64,1996,5,3,1,1,3,28,34,men,shrewd,9,9,9, , , , , , , , 
64,1996,5,3,1,1,3,28,34,men,traditional,7,7,27,5,home,church,4, , , , 
64,1996,5,3,1,1,3,28,34,women,conservative,7,7,12, , , , , , , , 
64,1996,5,3,1,1,3,28,34,women,inhibited,5,5,10, , , , , , , , 
64,1996,5,3,1,1,3,28,34,women,intelligent,1,1,24,1,school,workplace,1, , , , 
64,1996,5,3,1,1,3,28,34,women,loyal to family ties,7,7,24,4,home,school,4, , , , 
64,1996,5,3,1,1,3,28,34,women,nationalistic,16,16,8, , , , , , , , 
64,1996,5,3,1,1,3,28,34,women,neat,16,16,19, , , , , , , , 
64,1996,5,3,1,1,3,28,34,women,quiet,5,5,28, , , , , , , , 
64,1996,5,3,1,1,3,28,34,women,religious,16,16,5, , , , , , , , 
